"azimuth","horizon_height","horizon_distance"
358.45,8.980175,53.037722
358.44,8.980175,53.037722
358.43,8.980175,53.037722
358.42,8.980175,53.037722
358.41,8.980175,53.037722
358.4,8.980175,53.037722
358.39,8.980175,53.037722
358.38,8.980175,53.037722
358.37,8.980175,53.037722
358.36,8.980175,53.037722
358.35,8.980175,53.037722
358.34,8.980175,53.037722
358.33,8.980175,53.037722
358.32,8.980175,53.037722
358.31,8.980175,53.037722
358.3,8.980175,53.037722
358.29,8.980175,53.037722
358.28,8.980175,53.037722
358.27,8.980175,53.037722
358.26,8.980175,53.037722
358.25,8.980175,53.037722
358.24,8.980175,53.037722
358.23,8.980175,53.037722
358.22,8.980175,53.037722
358.21,8.980175,53.037722
358.2,8.980175,53.037722
358.19,8.980175,53.037722
358.18,8.980175,53.037722
358.17,8.980175,53.037722
358.16,8.980175,53.037722
358.15,8.980175,53.037722
358.14,8.980175,53.037722
358.13,8.980175,53.037722
358.12,8.980175,53.037722
358.11,8.980175,53.037722
358.1,8.980175,53.037722
358.09,8.980175,53.037722
358.08,8.980175,53.037722
358.07,8.980175,53.037722
358.06,8.980175,53.037722
358.05,8.980175,53.037722
358.04,8.980175,53.037722
358.03,8.980175,53.037722
358.02,8.980175,53.037722
358.01,8.980175,53.037722
358,8.980175,53.037722
357.99,8.980175,53.037722
357.98,8.980175,53.037722
357.97,8.980175,53.037722
357.96,8.980175,53.037722
357.95,8.980175,53.037722
357.94,8.980175,53.037722
357.93,8.980175,53.037722
357.92,8.980175,53.037722
357.91,8.980175,53.037722
357.9,8.908941,54.037024
357.89,8.908941,54.037024
357.88,8.932049,54.009258
357.87,8.932049,54.009258
357.86,8.932049,54.009258
357.85,8.932049,54.009258
357.84,8.932049,54.009258
357.83,8.932049,54.009258
357.82,8.932049,54.009258
357.81,8.932049,54.009258
357.8,8.932049,54.009258
357.79,8.932049,54.009258
357.78,8.932049,54.009258
357.77,8.932049,54.009258
357.76,8.932049,54.009258
357.75,8.932049,54.009258
357.74,8.932049,54.009258
357.73,8.932049,54.009258
357.72,8.932049,54.009258
357.71,8.932049,54.009258
357.7,8.932049,54.009258
